M8R1	M8R2	M8R3	M24R1	M24R2	M24R3
ZGPAT	0.529937428971762	0.193837812630901	0.0290061642642812	0.414315688167811	0.205441954440671	0.932580002592243
ZKSCAN2-DT	-0.137490977428811	0.259873255957139	0.190985175166708	0.252034825293628	0.173635754628338	0.517047683847399
ZMAT1	-0.050183102090072	-0.450517917953392	0.495229141057198	0.232658866343498	0.122621649998209	-0.080719889681772
ZMIZ1-AS1	-0.733777315599786	-0.370879259746677	0.295686023463394	0.455847802802723	0.344460951650313	0.149202198754844
ZNF124	-0.0653929322671285	0.157179297841921	0.50523192361474	-0.0814243766282896	-0.00463304937595943	-0.228406027261839
ZNF169	-0.349763048808455	0.00012815088645457	-0.0154934859327147	-0.0826073418198048	-0.157526010541055	0.282364333734475
ZNF18	-0.0337864932285203	-0.21907221588069	-0.0433570652078608	-0.226215752714911	-0.37927409888826	-0.68182326399485
ZNF189	-0.0907755758086122	0.130171938367328	0.358472003369998	0.0553420458255474	-0.0484069397780313	-0.241319470723083
ZNF204P	-0.585402059902202	0.110465660386088	0.615432245299268	0.551924663179098	0.303890683622198	-0.0963276088455123
ZNF205	0.636625792950169	0.602000881178968	0.190949923920229	0.135862206235359	0.346281199012359	0.841941857700609
ZNF213	0.249535774308919	0.385436932488169	0.0494041969906087	0.0668871613091291	0.177938668640238	0.115027096699738
ZNF213-AS1	-0.12724574106896	0.0434966844133502	-0.25765401036101	-0.0297686585630599	0.0284823554972	0.38350849568624
ZNF219	0.391139595559363	0.277500271853892	0.0649901178665413	0.638832008826872	0.754519361472992	0.413287983786942
ZNF22-AS1	-0.437292728865387	-0.0218204813337266	-0.292151388728207	-0.209147308734657	0.169977538544073	-0.330176963553477
ZNF23	0.299355107063688	0.322369935549689	0.122567959699579	0.0862302439206788	-0.0254043102159915	0.362335270777498
ZNF232-AS1	0.153949088761562	-0.0640006229862076	-0.180501028089728	-0.366143813804038	-0.173583708614488	-1.32658626081054
ZNF292	-0.312064896852567	-1.20231753966911	-0.267791182468766	0.386905094303334	0.197460416335034	0.154787903694134
ZNF296	0.484284286559277	0.553153147770297	-0.236892995611053	0.214855027361487	0.339821151306217	0.497782725097957
ZNF32-AS2	-0.15875645764769	0.289779618244761	-0.29299118579146	-0.40997882078338	-0.18844134700306	-0.22068378141553
ZNF321P	-0.400674261800518	0.0139083954983423	0.158475708069132	-0.690506748120618	-0.690506748120618	-0.570694771993848
ZNF337	0.0726193014720629	-0.0376213955130869	0.441319329909203	0.341404729256133	0.0148857241930429	0.121426515824512
ZNF34	0.218364800197906	0.362533103093257	0.276094782022887	-0.0499677266578038	-0.352765497576604	0.517166158848177
ZNF345	-0.26599784894781	-0.0879416203475305	0.22475919464332	0.1667062783388	0.372867654794099	-0.16314653856075
ZNF358	0.460475119125713	0.460908149779153	0.0310881158531213	0.481994511147892	0.556525154335691	0.304727424644891
ZNF385B	-1.20443004782455	-0.146124746348632	-0.388137856013822	-0.0913519318829215	0.115315466183098	-0.544197006829332
ZNF395	-0.172484963568699	-0.3083185924423	-0.368921391777999	0.2095868924426	0.189406752167001	-0.2812605960165
ZNF414	0.533047515989916	0.167536832392607	-0.0791566534638637	0.167536832392607	0.324366346304727	0.531431395982886
ZNF428	0.114372395736	-0.0664554210813098	0.228800722853141	0.179542600077971	0.37264408396741	0.411619688867601
ZNF443	-0.0391786637688618	0.433046105800298	0.367241125958098	-0.079364292301741	-0.0590522926916712	-0.339512461516562
ZNF451-AS1	-0.0313581306512676	-0.530203232742807	-0.412059842606597	-0.0684506222622971	-0.268763020211077	-0.404546660166537
ZNF460	-0.202358456415323	0.260856712130917	-0.153577695506993	-0.283355998707143	0.232999951059167	0.168042570208597
ZNF467	-0.377531301979092	0.0818359314738082	-0.820954814748922	0.441992431275208	0.585289253670728	0.959274178551908
ZNF48	0.0677352353456122	0.324766595484272	0.177212943386232	-0.183389762111178	0.0330158143067507	0.111569394406221
ZNF488	-0.0603586274008805	-0.301266092846991	-0.498533664656231	0.237606418230719	-0.0230978002905005	-0.103695049920391
ZNF490	0.187835480757252	0.311289986968202	0.120941701675652	0.155528719931052	0.210759926086362	0.206997060435372
ZNF503	0.0715018642031096	0.30708253260066	0.40540388866344	0.28142458691482	-0.16115240991016	0.623411631895419
ZNF513	0.489716049305018	0.310647655564359	0.0234982430762587	0.248571248506419	0.144319179574059	0.662784552402139
ZNF516	-0.132726671176464	-0.298455614764634	-0.188651482607444	0.114284163977826	0.0971396440858463	0.159017619002146
ZNF521	-0.526843855933262	-0.524810418385222	0.559300362773498	-0.615825363935072	-0.373210590548852	0.244396679267188
ZNF524	0.251511016187086	0.532520503798196	0.118720315963357	0.0148768785129265	0.409137239506636	0.237452150714526
ZNF563	-0.367001761263985	-0.0316256476940753	-0.0673710930715554	-0.227836810117765	-0.323153414650135	-0.255111007523905
ZNF565	-0.270821680678762	-0.505855580995462	0.0754224482446784	-0.109189212776632	-0.200888136907782	0.0929169889719184
ZNF57	-0.230100812415763	-0.197356673330924	0.229115601391596	-0.253546707845073	0.0873718966301666	-0.0204619496695733
ZNF573	-0.178846660422275	0.515323047254385	0.497468923213595	0.143253807566444	-0.0977324757377751	-0.0895889227204352
ZNF579	0.00450940656293142	0.0873217751219615	0.168182677473092	0.435421025845161	0.339338029029621	0.567329538256462
ZNF581	0.150000530719627	0.194494232647887	0.0922079621717966	-0.0731980006671833	0.134898351927056	0.319483730294857
ZNF598	0.600608902387904	0.451995517766106	0.0553621513717051	0.325914862751006	0.383292232577405	0.807385366865605
ZNF628	0.546857146401408	0.795843881788128	0.158762374875868	0.247215421931848	0.490365159692999	0.837170219098969
ZNF658	-0.23108823349557	0.0956062094340799	0.70780776229568	-0.07588738807471	0.18279158363489	-0.0529897675917299
ZNF668	0.274175769458125	0.172993265816546	-0.0324397938443646	0.0637905628329252	0.212838937524065	0.395663449614705
ZNF669	-0.168991202674937	0.373052566028663	0.435207967634582	-0.0283465667488674	-0.191397996594297	-0.178005278737407
ZNF674-AS1	-0.161930188677671	-0.13699000615383	-0.0387222579143494	-0.163379956695341	-0.12914224473872	0.19616948981384
ZNF696	0.310602733976765	0.380451613087775	0.271167628219905	-0.155200809364515	0.150621321632254	0.519806100623866
ZNF708	-0.0454335065560691	-0.0492071267151495	0.406353055491151	0.0715692204089606	0.0561019424645295	-0.107916425964181
ZNF713	-0.0648659053118967	-0.0229986392723562	0.416603840331414	0.0493987386026937	0.164942924298393	-0.605422557060766
ZNF727	-0.101793617889339	0.16057042784941	0.0553746132964701	0.1996645729718	-0.28955998352727	-0.35717469711637
ZNF747	0.0563958838784231	-0.0981032500386867	-0.221018209422136	-0.379263812145257	-0.399708785338666	-0.648906075548907
ZNF768	0.281147027373514	0.0675099290333545	0.0142777348708645	0.0162975008380553	0.292786157690895	0.137430425571594
ZNF771	0.100455968707714	0.389743619839805	-0.0158873243138355	0.408854100932574	0.089738913625574	0.567749891221195
ZNF774	0.398103626187054	0.359448528684814	0.592673220395843	-0.265844676349737	-0.0110070224194159	-0.352119963420346
ZNF775	0.139962399832863	0.130021411109323	0.196504861167583	0.319771526664313	0.369309613255863	0.470000160879263
ZNF785	-0.315171290459432	-0.212299537334282	-0.159649884748092	0.114864504051468	0.0377977050920082	0.126608657704898
ZNF787	0.517035522056654	0.260894703722784	0.146205965804374	0.249215553186323	0.465652718913473	0.407295428142904
ZNF79	-0.0575198595142687	-0.00261494315179789	-0.137240000642379	-0.122194587821269	-0.0787440145811882	-0.0386233712078479
ZNF818P	-0.128277704115395	0.125686442182095	0.550660843265855	-0.283523919312534	0.263230360114806	-0.367565644112824
ZNF821	-0.434685778842642	-0.383271929968692	-0.153271852056122	-0.255398457242062	0.245450686120798	0.0663758501986278
ZNF837	0.584131004455524	0.312657199331174	0.280775796142343	0.857874383131923	0.638226680877174	0.500089279655234
ZNF85	-0.461495424785457	-0.000614638561907022	-0.121707383013836	-0.157879031324216	0.132204160393883	-0.179579171627107
ZNHIT2	0.810131943131365	0.641866530681115	0.239307156145305	0.0544891623312251	0.435085980569855	0.716973946772365
ZNNT1	-0.0764034692526749	0.381850081505985	0.398547887480775	-0.0198555436757655	-0.309122526109736	0.626326537702295
ZNRD2	0.470920325358389	0.438304200269769	0.0548746061885694	0.0227388369943391	0.236293592600038	0.916418017540289
ZNRD2-DT	0.122552212793255	0.0541755034204146	0.284175581332985	0.380917163954734	-0.239380694724695	0.146038180111045
ZSCAN2	-0.0384765178235336	-0.215263665187643	0.285607205067987	-0.0915953859497129	0.0471374583071968	0.00339074821600693
ZSCAN23	0.324598965165124	-0.143970772368066	0.571025405060864	0.104752371111734	0.381594184996624	-0.492702474908386
ZSWIM5	-0.197821056354678	-0.065105379543188	0.319121255727642	-0.0667761549354378	0.170213557640012	0.658702303583312
ZSWIM7	-0.151525981379267	-0.0912041938644972	-0.127571820207617	0.0120354849314523	-0.0447194080877278	0.269109635327803
ABCA5	-0.191293837616454	-0.00375956342667294	0.253263474145946	0.141203778424407	0.0401358470521966	-0.421234514012573
ABCB6	0.0808981810747103	0.09385388645451	-0.201757324117239	0.15576534832769	0.170354779428631	0.49685784338156
ABCC10	0.371097498433635	0.240374158197135	-0.258587070393476	0.188124950870334	0.246622761903934	0.553672446956535
ABCC3	0.234670314459967	-0.196950083478834	-0.534151908152833	0.479396989322966	0.186525080772867	0.497336189321867
ABHD13	-0.197190238861873	-0.055182552471873	0.132222920214726	-0.235708697789844	-0.228788269994475	-0.528814431562925
ABHD17A.1	0.585395354171027	0.318304677684177	0.0391866857244469	0.374774643310937	0.274558621608437	1.01981730270908
ABRACL	-0.235000963343595	0.0917997363322751	0.390773306967976	-0.333594494615474	-0.291460049744083	-0.128766821295503
ABRAXAS1	-0.229778160121519	-0.0515086008087504	0.0622518420543408	-0.105937260973761	-0.281176163071841	-0.305157330990539
ACADL.1	0.201707672504686	0.617777650784455	0.353942094004576	-0.0454609873416851	0.113087549003265	-0.528647811110655
ACAP1.1	0.0148355828426956	-0.368912802435244	-0.509133991141625	0.432782616087265	0.128032388611455	0.761615002833365
ACCS	0.0611643425318906	0.00796618066585175	-0.162911220260328	0.363309039061161	0.160703895979811	0.140823688207762
ACER2	0.135313217258236	-0.0916012306778136	0.127882703018677	-0.352211462368223	-0.414138786136063	0.044327927503697
ACKR3.1	0.381507407437849	-0.347216621239231	-0.668986132234641	0.893086430828909	0.293375960442058	0.616846036593168
ACOT4.1	0.0673791226443123	-0.136310078538708	-0.0822037839690477	0.216905010661012	-0.110509368714798	-0.605897104177558
ACOXL	0.809697297183355	0.290129044442016	0.239268432325216	0.343424263234225	-0.609714023864535	-0.137110070203505
ACP7.1	0.0852912536553818	0.0707515796987117	0.011157055180262	0.00429371136356149	0.159620260749362	0.333873990413822
ACRV1.1	-0.749220825978393	0.229321650751177	0.613448204435917	-0.340383157324252	-0.316378164258933	-0.298632308814333
ACSS1	-0.0821001876726584	-0.624482548614198	-0.588836360546429	0.969358139394981	0.493151272491231	0.893533182081301
ACTBL2	0.211336017746633	-0.350564661978627	-0.109281037293017	-0.262632114382817	-0.894311972694477	0.578805303292873
ACTBP2.1	0.358087643744705	0.705086183699145	-0.915673935167975	-0.264593629098925	-0.285413209591585	0.214804430273005
ACTL6A	-0.131084337432666	0.050035495871434	0.0583905923363339	-0.175844913273567	-0.189677283026967	-0.223279009120166
ACTR3C	0.325378568838535	-0.427806843494765	-0.0541271785731849	0.0339457669857453	0.193796777812065	-0.430967336054825
ACTRT3	0.160200713323706	-0.00353361266842445	0.226953187495255	-0.405239237850175	-0.265298095621095	-0.708955823273455
ACY1	0.310475929352463	-0.185739594283187	0.638253956698273	0.216256119244833	0.0788475018847832	0.894183502203973
ADA.1	0.27369417629437	-0.3740691542721	-0.3337335341787	-0.07479593074516	-0.42349117872888	-0.0814412593950999
ADAL	-0.254796686983999	-0.0790175304673486	0.0321473458422705	-0.284618051222449	-0.40310521242569	-0.4736475291812
ADAM11.1	0.00150446185473818	0.359095045290609	0.481598627241638	-0.321519534578792	-0.0281804275006321	0.811650320222008
ADAMTS14	0.492723849389497	-0.0815189653808623	-0.477901840720182	0.902322595712889	0.592932792386717	1.07183463638255
ADAMTS3	-0.18457885819138	-0.0423651646211995	0.0250151568280099	-0.30832941390377	-0.30967459589723	-0.37813661998328
ADAMTS7	0.883045802561983	0.406686557445934	-0.295551483437406	0.224574587726984	0.587138147452103	0.868337670821363
ADAMTS9.1	0.120971954303014	-0.403153111497296	-0.441125957138135	0.0254449368055347	-0.173938337525906	0.216866544526964
ADAMTSL4	0.625433406125692	-0.170340342612178	-0.0875216196600581	0.362590587393102	0.299490473214772	1.00874973652656
ADAP2.1	-0.300647251376179	-0.14347902019037	0.155794203336571	0.155794203336571	0.15076814331075	0.689620908767781
ADAT3	0.744864864782206	0.228649214165296	0.234391045496396	1.0705341998155	1.2189529573878	1.20577084142721
ADCK1.1	0.0501931406795402	-0.70299227165376	-0.52571587523702	-0.302847546992339	-0.0662999350628599	0.24992389437633
ADCY10P1	0.0404985873720776	0.121443826369436	0.394062356254537	0.137751799101316	0.0119976753535767	0.947488408261616
ADCY3	0.109630976736529	0.17678400833563	-0.13140391048268	-0.19410380290682	-0.165204927179531	0.27252099528773
ADGRF4.1	-0.28082328460049	0.365832531764051	-0.0259412163215194	0.00342425106454058	-0.18472631432719	0.0476533456747807
ADM2	-0.312741124688382	0.294581001504828	-0.473650462518122	-0.0681778913629216	-0.127991905457262	0.275728563951288
ADM5	0.40589887617099	-0.0802819190637605	-0.37513831441462	-0.3461032282733	0.0514754647758302	0.41704655286232
ADPRM	-0.00586413020922372	-0.0267437599953038	0.140550805467788	-0.349591546722802	-0.222837299569113	-0.339385484888574
ADSS1	0.553984233175095	0.136754644603155	-0.281828849932065	-0.218564507544565	-0.381893729048965	1.48766072708241
AFDN	0.0401336239595	-0.0777344542026004	0.000138753020600291	0.2441608955367	0.0768340582080995	0.0960170995751
AFG3L1P	0.211489481870005	0.183670321206906	0.170823092113906	0.229533558200107	0.0879541873202054	0.622720233203207
AGAP2-AS1	0.259803800210583	0.0687943929227934	0.0829325018438327	-0.342330841013077	0.0475052965264631	-0.0535090209527471
AGAP9	0.238003373231686	0.275883222892377	0.124373939395536	-0.00129709181679427	0.00465634514720659	0.449834330076657
AGMAT.1	0.0478093791523753	0.0564493554982448	0.0725042919141847	-0.586714000269145	-0.566456398464455	-0.615357370681165
AGO3	0.0503455570163656	0.138197159180766	0.117307612023566	0.189218316405166	-0.0178545399631336	0.280921238063765
AGO4	-0.210343590225635	-0.0733046212088659	-0.109087365894595	0.249104142454584	0.109536014716284	-0.0267496515068668
AGR2.1	-1.31768420141229	0.371206685589399	0.504780811324229	-1.3546275119507	-0.959098856316681	0.70704317569029
AGRN.1	0.776204838763734	0.244330776762533	-0.179438730358566	0.679818451970934	0.711296358469633	0.981274993352933
AHCTF1	-0.0540578039082504	0.0426375112313497	0.30973554255505	0.140131425980648	0.0270655233450494	-0.17691023834935
AHNAK2	0.117098182908235	-0.234830143750766	-0.290855603465266	0.330188832643033	0.347443996971133	0.579810359647833
AHRR	0.130118641207506	-0.141210590664803	-0.0144823523219539	-0.444147143906924	-0.284012349704803	1.10061877955098
AIF1L.1	0.0544186767004486	-0.236005730107961	0.00303493796541865	-0.170991862096612	-0.451770376335482	-0.112760107253751
AJM1.1	0.261344684951335	0.310473599193585	-0.224478867359865	0.696348150459515	0.637168381069565	0.306682021031405
AK5	-0.53231696794705	-0.11334211900198	0.72897288429725	-0.97722069276834	-0.41065684548298	0.44351478919969
AKAP6	-0.470709834806113	-0.729649486135654	0.046399866804947	0.129048688258067	-0.448421821359114	-0.425406992873113
AKAP7	-0.083789565134718	-0.0665714472602481	0.194663970990362	-0.248650401382058	-0.304870396159908	-0.943570511050198
AKAP9.1	-0.0427173249980832	-2.10855403134744	-0.303325300983984	-0.0281141508914828	-0.0828494081435824	0.285902656264817
AKR1B10	-0.796834172508817	-0.128187659434277	0.112365714704234	-0.893127206819917	-0.427925023349786	0.929780641902743
AKR1C1	-0.344098703536947	0.412732334428442	0.0128186710666522	-0.461743664678718	-0.269323706958197	0.0644811344721621
ALDH1L1	0.0602638116219705	-0.0372598325418396	-0.0360107081590195	-0.00144182248984936	-0.55200066858109	0.0767242663627199
ALDH3A1.1	-0.459538676381767	-0.00107387444062734	0.171106040194903	-0.949344028522607	-0.155455155659467	2.36316945305312
ALDH3A2	-0.2813245814383	-0.137749198239499	-0.0412468960214998	-0.0966932998749002	-0.0680403714201994	0.102821199289501
ALDH3B1	0.174378756923902	-0.360390649841259	-0.571698212432839	0.248413275241742	0.0852484876908122	0.564353349741172
ALG12	0.0668930216566945	-0.209868601814126	-0.138829118666765	-0.188398228486205	-0.049442201950475	0.655491858116584
ALKBH6	0.0699207877040466	0.079531955397047	0.285475617879417	0.139983973613397	0.0359155311961965	-0.326170798533063
ALKBH7.1	0.360252835628289	0.149392187353209	-0.204549744994112	0.673333158421109	0.941192019188769	-0.0316558250676611
ALMS1-IT1	0.00675754855367483	-0.414203610552695	0.0390643093798744	-0.380677984157465	-0.476130934320535	0.288758883078885
ALOX12.1	0.0228528100716145	0.617972046355025	-0.0078697190486654	0.599401813049895	0.506813302412465	0.787583776995555
ALOX12-AS1	0.0792752216267747	0.179557215175765	-0.166357770799046	0.0307240548042849	0.0554614936530351	-0.0684706425827848
ALPP.1	0.906790932602305	0.103449471056045	-0.580321030044185	0.520211452693135	0.275717989599665	0.418780245561615
ALS2CL	0.8315511935406	0.2478116661883	-0.0074803342180001	0.118818537347899	-0.199723710114201	0.678567181559799
AMDHD1	-0.457905705253238	-0.00303133462233784	-0.0298967103379582	-0.339699730416928	-0.0715713415238586	0.211098122940562
AMH.1	0.87057694976331	0.52927694944216	0.191637136675531	0.81840676184633	0.74843736013851	0.43202707681283
AMT	0.025454603173257	-0.316612553113193	-0.0011928640449117	0.530573326986607	0.500986000114178	0.404306877281558
ANAPC15	-0.0551484600896437	-0.0230073795811929	0.0523117848993966	-0.103172101415414	-0.0679756862885821	0.423191421195817
ANAPC1P2	-0.129863724477674	0.0292646397075362	0.185323790523046	-0.695426118914863	-0.0581810234000733	0.521058521089997
ANAPC1P4	-0.197659073157731	0.105158695812428	0.0572229951212391	0.305954927625828	0.134619391271589	0.198880316714189
ANG	-0.478570714535897	-0.336458387376207	-0.414673950956677	0.469681332530043	0.0454125991853935	0.415039950603753
ANGPT1	-0.598398236182445	-0.758488387789595	-0.502802487342995	0.445803114899115	0.185312608563545	0.161782648835805
ANGPTL2	0.274622848507077	-0.194156863923972	-0.492883959093472	0.508156718772607	0.295944483113818	0.554561993385498
ANGPTL4	0.500501175117849	0.402362204463248	0.309399669104629	-0.482160559847711	-0.223345232442052	0.6505477211056
ANKAR	-0.0920788674739557	-0.127310450633336	-0.289389466256825	-0.194874968782085	-0.522680098380295	-0.181432190666695
ANKRD10-IT1	0.0663515472485656	0.0280999234593153	0.025918125274945	0.136830768011316	-0.0306447974429345	-0.752112413181065
ANKRD12.1	-0.157994286460317	-2.04072393447303	-0.320410385879518	-0.0205320387293177	-0.0274354007985167	0.177097073279583
ANKRD20A5P.1	0.295085409628427	-0.0511704656963943	0.333364741024796	0.116193526008096	-0.275141327390494	0.261011616976326
ANKRD36B	-0.151822336424726	-0.221919337964606	0.421385236362874	0.327110343081643	-0.0642245103169463	-0.601803674622467
ANKRD46	-0.0656986412162546	0.0658336678164559	0.131493069409295	-0.136658295344525	-0.394407392952344	-0.315015762084444
ANKRD6	-0.0729132180699983	0.0453372643287215	0.191126890505162	-0.189892249154538	-0.246190502627338	0.237470792384072
ANKRD61	-0.0211042020445502	0.13605749073584	0.0628273893763698	0.22708361363586	-0.0456455405354408	0.0282775170062095
ANKZF1	-0.297420222466872	-0.420599398366921	-0.381981239953292	0.549139948850268	0.557428998460368	0.0578820971886689
ANXA10	-0.303625949814567	-0.480283088183057	-0.0718964863295675	-0.299831498176887	-0.106273725891647	0.562184023147163
ANXA2P2	0.395064271327715	1.01323915598751	-0.212209583695985	0.175119700177675	-0.559192625706505	-0.689488420532465
AOC2	0.410346833458639	0.309213621636828	0.464893126183078	0.0110700244098485	-0.350559876600882	0.785406611066788
AOC3.1	-0.0914183501146395	-0.0854224515476698	-0.37603124262984	-0.0854224515476698	-0.73318838723995	1.57526303038754
AOX1	-0.137734692194217	0.0854122077570825	0.297086343101583	-0.381181743256617	-0.287305009214917	-0.103883192795417
AP2B1P1.1	-0.571867844425417	-0.182035664041457	0.191644000880123	-0.0883140431396967	-0.936439926940277	-0.886092993025617
AP4S1	-0.136392004580516	0.0725867845452228	0.239872073928593	-0.384152161506556	-0.369377393664527	-0.197981209569656
APBA2.1	0.074018712633495	-0.222000772567215	-0.0136721889021851	-0.391273314215975	-0.177642203399525	0.075838110252235
APBB3	0.160578211815846	-0.0868392298314351	-0.0572869548573447	0.410377696238706	0.208151984219105	0.970744447667066
APCDD1L	-0.106409811466349	-0.0872978449518502	-0.44917216733365	-0.19336685897815	0.10631424995645	0.14086291966105
APCDD1L-DT.1	-0.254233568812801	-0.304019202433212	-0.120068156478762	-0.528300339106721	-0.274570225203242	-0.0101491952338009
APOL1	0.210216311518883	-0.192504177574328	-0.231733622392648	0.519123262284982	0.252898348839683	0.158963092573382
APOL3.1	0.128756795508233	-0.129522081024767	-0.404385053574417	0.306340853578803	0.124780185590524	0.0842967890878832
APOLD1	-0.0563978299213179	0.0900409716759309	0.00770706183092251	0.122357047479891	0.139547937173752	-0.466243886824028
AQP1.1	0.716008630111366	0.368003631087715	-0.902451983519224	0.432977585654836	0.192030351664275	-0.181245182467214
AQP5	0.742780431307076	0.123150298111995	-2.33361598898568	1.33852141517177	0.566876029816155	0.163315432774656
ARHGAP23	0.115052095567393	0.102984174769642	-0.154116582725408	-0.228776554577948	-0.175016015262738	0.296313157448262
ARHGAP28.1	-0.590221997889105	-0.0437715852131255	0.240080077213185	-0.305574273761005	0.355919134633515	-0.808749216121555
ARHGAP4.1	0.829303427788596	0.271454399814935	0.130589023856386	0.557829622664245	0.0454384694306151	1.41199578027596
ARHGAP42	-0.0947275597209334	-0.0902659748864334	0.167169259722966	-0.153129968249734	-0.129823269180333	-0.0655338967716332
ARHGAP5-AS1.1	-0.108021605890195	-0.302987978090865	-0.513895031868205	-0.0589691833771449	-0.0559469670496355	-0.0785116662391854
ARHGEF35	0.261698495796681	-0.0128029129646983	-0.441483024804978	-0.289903767360268	0.131764399606092	-1.67415684364289
ARHGEF37	0.211885752356545	0.100843115863155	-0.300460015616305	0.635845087434485	0.605955095601875	-0.134000240778735
ARHGEF5.1	0.255459091446697	0.0316067176051265	-0.254312735045213	0.191542319867067	0.122139972670267	-0.470491448662643
ARID5A.1	0.440351430247675	0.479772258482395	0.0817329827220652	-0.151748481608485	-0.229703231321805	0.0153344459479143
ARL5B	-0.247354325430534	-0.289523076246933	0.0558878609904667	-0.0279331718597327	-0.281311506849432	-0.160190249379333
ARMC2.1	-0.181539053608963	0.00533542361219652	0.291998016399456	-0.302204826722444	-0.182525193204384	-0.508980761619863
ARMCX5-GPRASP2	-0.181439584572318	-0.140436249515728	0.220440452204532	-0.468793019956138	-0.118200291790588	-0.748175019762718
ARRDC2	0.0190752168894175	0.105119151674328	-0.0869401097469726	0.196221125312597	0.276886134067547	0.477384533985457
ARSG.1	-0.725933349323227	-0.212543962104986	-0.091285481095106	-0.456418715082826	-0.155721088013836	-0.0538752830346665
ARSK	-0.308537201441084	-0.0238218022111436	0.238976770009925	-0.0442099092461934	-0.206870363610443	-0.366371273939833
ARTN.1	0.269826144497298	-0.622713211076562	-0.807930165062581	0.979796688629708	0.575182131209289	-0.294337787704432
ASAH2	-0.376920401688784	0.0199249919121067	0.124507948962417	-0.555202274677503	-0.472242527666284	-0.376920401688784
ASB14.1	0.621639721759947	0.362849177015447	0.480992567151657	0.365610417837577	0.181069683555377	0.0412434889524365
ASB3	-0.161992945338149	0.266606270480652	0.149309514179952	0.122491975262921	0.188948767260942	0.173447908439462
ASIC1	0.375716615568453	-0.323547648988397	-0.539468128464867	0.668596567334854	0.459487865684924	-0.0403369486230565
ASIC3	0.416102162456982	0.0182139160435826	-0.167970401390428	0.357870635127302	0.265692783885092	0.371696071571582
ASMTL	0.28878761774382	0.188846676652838	-0.0630884307068307	-0.14025529270976	-0.112957696785751	0.457759263166048
ASMTL-AS1.1	0.444449383319294	0.0190125556949745	0.555798870886634	0.434151368520244	0.349538390912095	1.01939038671913
ASPHD2	0.240239091335146	0.107670102251377	0.0249999774175862	-0.436578083311674	-0.215865577881943	-0.614125584870964
ASPM.1	-0.101909340263482	-1.32285013955208	0.116408078314217	0.0619264626077172	-0.198009552023782	-0.522932188909383
ASRGL1	-0.152716641404476	0.414101517138074	0.275668027440224	0.158651608568974	0.117866353330464	-0.518751646751106
ATAD3A.1	0.538737653166098	0.5550387441273	0.0344126935569999	0.0292428839326995	0.105296095966899	0.504771320578799
ATAD3B.1	0.59094053537075	0.52019151437095	0.0431405367214506	0.17099402331395	0.12476638387745	0.70435991995665
ATAD3C.1	0.596996794636393	1.06809132787962	0.552221586505263	-0.555215316921327	-0.046504058699897	0.693878908098213
ATG14	-0.150855785179633	0.0398368575583667	0.112552059704166	0.166595241855866	0.154818199006266	-0.0254556704632343
ATG16L2	0.311223346549397	-0.0196881409003318	-0.0553411232821226	0.306063620647198	0.169493723279997	0.0925877979651979
ATP1A3	-0.20320232507668	-0.0820874284046909	0.0427549034198194	-0.38827092349228	-0.343088265816551	0.0602135221996392
ATP2C2.1	0.568427987859629	0.514871613011999	-0.679789570904742	0.315210554773868	0.0486694920152484	0.655020483802148
ATP2C2-AS1.1	0.438425590398615	0.527324829748515	0.143426587260436	0.654076253951565	0.262028369086245	0.550406383275235
ATP5F1EP2.1	0.495848652721728	0.132001231676008	-1.88107329500586	-0.144037956376142	-0.330725757611741	-1.10101453185594
ATP6AP1-DT	0.367135363183375	-0.376849792356525	0.235242499394145	0.342713593948925	0.566645650172035	-0.0726137150158452
ATP6AP1L	0.0111632107006825	-0.0778830132503572	-0.123830264811737	0.359320566753233	0.0546718823904024	0.125440928032742
ATP6V1C2.1	-0.336937553913306	0.0117941486270139	-0.290741782417506	0.104349887554224	-0.184315462204546	0.127247508037204
ATP6V1FNB.1	-0.640832784180219	0.0605475589378708	-0.213346953916149	-0.115740464832139	0.261343790751271	0.437228440613801
ATP8A2.1	0.088435156142455	0.205425174061245	-0.00444356498837539	-0.466082895467545	-0.592933450747435	-0.267218097782025
ATP8B2	-0.13268633228475	0.0310781934333697	-0.11929507632685	-0.236215182062899	-0.09033133715179	0.44928521553164
AVIL	-0.307357560459355	-0.189195337380075	0.129327013129275	0.121892974163045	0.542560732266735	1.44244863877157
B3GNT8.1	0.595299731349177	0.0907450591435772	-0.132795579594273	0.582379743026597	0.709085468117897	0.0755199244100968
B4GALNT1	0.113736660085375	0.0498362692634853	-0.314829940015665	-0.098996891107995	-0.243870747521616	-0.316263332366425
B4GALNT4.1	-0.285483136571631	0.10318457621793	0.25464606437471	0.29614944237588	-0.19842095908205	0.86528730148536
B4GALT7	0.275841270492878	0.141287410700118	-0.171235730868343	-0.151864144113272	-0.0804068498105028	0.659612128366456
B9D1.1	-0.0281682181582354	-0.305651433195766	-0.542036777250826	-0.125942984664496	0.018311406009925	0.327546592100555
BACH2	-0.395046524817712	-0.069576774896122	-0.0569420744596822	-0.069576774896122	-0.0239724641891623	0.178310693299038
BARX2	-0.708643348564546	-0.0986327665780964	0.139571854233774	-1.08797367782283	-0.192526760358507	-0.235326053749027
BATF2	0.564882528817233	0.233731912129174	-0.289078090312116	-0.103041120287836	-0.105342305427376	0.233731912129174
BBC3.1	-0.060011633287262	-0.020047029952142	-0.527347590262112	0.334213637226398	0.645769737210029	0.685526787345388
